MarriageStatus,age,sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,label
1,24,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,25,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,29,1,0,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,0,1
1,41,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,0
1,29,0,0,0.0,0.0,0.0,0.0,0.279401768,0.000316289,1,0
6,52,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,29,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,37,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,0
1,55,1,1,0.0,0.0,0.0,0.026315789,0.279401768,0.000316289,0,0
1,40,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,0
1,33,1,1,0.0,0.0,0.0,0.078947368,0.270564242,0.001686874,0,1
1,25,1,0,0.0,0.0,0.058823529,0.026315789,0.280761387,0.00010543,0,1
1,22,0,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,31,1,0,0.0,0.0,0.058823529,0.394736842,0.280761387,0.00010543,1,0
1,47,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,26,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,1
1,36,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,43,1,1,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,36,1,1,0.0,0.0,0.0,0.026315789,0.280081577,0.000210859,1,0
1,34,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,33,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
2,49,1,0,0.0,0.0,0.0,0.026315789,-1.0,0.00010543,0,0
1,28,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
3,64,1,0,0.0,0.0,0.0,0.342105263,0.280761387,0.00010543,1,1
1,51,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.0,0,1
1,39,0,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,23,1,1,0.0,0.153846154,0.0,0.078947368,0.280761387,0.0,1,1
1,21,1,0,0.05,0.076923077,0.0,0.052631579,0.259687288,0.003373748,1,0
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,33,0,1,0.0,0.0,0.0,0.026315789,0.278042148,0.153716394,0,0
1,28,1,0,0.0,0.0,0.0,0.236842105,0.280761387,0.00010543,0,0
5,28,1,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,0,1
1,26,1,0,0.05,0.076923077,0.0,0.473684211,0.280761387,0.00010543,1,1
1,26,1,0,0.0,0.076923077,0.0,0.157894737,0.280761387,0.00010543,1,1
1,57,1,0,0.0,0.0,0.0,0.315789474,0.329027872,0.00010543,1,1
1,26,1,0,0.0,0.0,0.0,0.526315789,0.281441196,0.0,1,1
1,24,1,0,0.0,0.0,0.058823529,0.184210526,0.21549966,0.010226674,0,1
2,57,1,0,0.0,0.0,0.0,0.157894737,0.532970768,0.013916711,0,1
5,33,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
1,26,0,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,1
1,27,0,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,25,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
4,53,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,53,0,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
2,55,1,0,0.0,0.0,0.0,0.026315789,0.252209381,0.004533474,1,0
1,22,0,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,55,1,0,0.0,0.0,0.0,0.447368421,0.280761387,0.00010543,1,1
2,47,1,1,0.0,0.0,0.0,0.052631579,0.264445955,0.002635741,0,0
1,20,1,1,0.0,0.0,0.117647059,0.0,0.279401768,0.000421719,1,0
1,21,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,21,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,25,1,1,0.0,0.0,0.0,0.078947368,0.242012237,0.006114918,1,0
7,46,0,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,19,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,22,1,0,0.0,0.076923077,0.0,0.052631579,0.280761387,0.00010543,1,1
2,35,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.0,1,1
1,41,1,0,0.0,0.0,0.0,0.210526316,0.261726717,0.003057459,1,1
1,28,1,1,0.0,0.0,0.0,0.078947368,0.239292998,0.006536637,0,1
1,20,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,26,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
1,26,0,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,26,1,0,0.0,0.0,0.0,0.026315789,0.281441196,0.0,0,0
1,21,1,0,0.0,0.076923077,0.058823529,0.026315789,0.280761387,0.00010543,1,1
2,52,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,0,0
1,27,0,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,1,1
6,35,1,0,0.0,0.0,0.0,0.105263158,0.071380014,0.002108593,0,0
1,67,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,23,0,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,31,0,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,1
1,49,1,1,0.0,0.0,0.0,0.105263158,0.27396329,0.001686874,1,0
1,52,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.0,1,1
1,24,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
2,32,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,23,1,0,0.0,0.0,0.0,0.0,0.280081577,0.000210859,0,1
1,44,1,1,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,21,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,48,1,1,0.0,0.0,0.0,0.026315789,0.260367097,0.003268318,0,0
1,54,1,1,0.0,0.0,0.0,0.289473684,0.19510537,0.013389562,1,1
2,31,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,1
1,53,1,0,0.0,0.0,0.0,0.105263158,-1.0,0.040168687,1,0
1,43,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
1,50,1,1,0.0,0.0,0.0,0.105263158,0.263086336,0.0028466,0,0
1,25,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
2,60,1,1,0.0,0.0,0.0,0.078947368,-1.0,0.010753822,0,0
1,53,1,0,0.0,0.0,0.0,0.342105263,0.280761387,0.00010543,1,0
7,83,1,1,0.0,0.0,0.0,0.105263158,-1.0,0.150026357,1,0
1,39,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,33,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
7,46,0,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,1
1,21,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,28,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,26,0,1,0.0,0.0,0.0,0.0,0.280081577,0.000316289,0,0
1,23,1,1,0.0,0.0,0.0,0.0,0.279401768,0.000316289,1,1
1,42,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,1
1,39,1,0,0.1,0.153846154,0.058823529,0.5,0.280761387,0.00010543,1,1
1,44,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,37,1,0,0.05,0.0,0.058823529,0.315789474,0.280761387,0.00010543,0,1
1,26,1,1,0.0,0.0,0.0,0.052631579,0.25560843,0.004006326,1,1
1,41,1,1,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
1,25,1,1,0.0,0.0,0.0,0.052631579,0.264445955,0.002635741,1,1
1,43,1,0,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,1,0
1,39,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,21,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,26,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
2,55,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,19,1,0,0.05,0.0,0.058823529,0.026315789,0.280761387,0.00010543,1,1
1,57,1,0,0.0,0.0,0.0,0.210526316,0.281441196,0.00010543,0,1
1,25,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,50,1,0,0.0,0.0,0.0,0.315789474,0.266485384,0.002319452,1,1
1,34,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,0,0
1,59,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
7,61,1,0,0.0,0.0,0.0,0.657894737,0.280761387,0.00010543,1,0
1,22,1,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
1,23,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,1
1,50,0,0,0.0,0.0,0.0,0.315789474,0.496261047,0.030469162,0,1
1,42,1,0,0.0,0.0,0.0,0.447368421,0.280761387,0.00010543,1,1
1,30,1,0,0.0,0.0,0.0,0.473684211,0.281441196,0.00010543,0,1
7,39,1,1,0.0,0.0,0.0,0.052631579,0.221617947,0.009277807,1,1
1,27,0,0,0.0,0.0,0.0,0.052631579,0.271923861,0.001476015,0,1
1,64,1,0,0.0,0.0,0.0,0.342105263,0.262406526,0.00295203,0,0
1,25,1,0,0.0,0.0,0.0,0.105263158,0.281441196,0.00010543,1,1
1,53,1,0,0.0,0.0,0.0,0.052631579,-1.0,0.168265683,1,0
1,45,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,56,1,1,0.0,0.0,0.0,0.105263158,0.280761387,0.000210859,0,0
1,21,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,19,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,40,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,37,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,1,0
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,31,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
2,57,0,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,50,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.089298893,1,0
1,24,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,25,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,21,1,0,0.0,0.0,0.0,0.026315789,0.304554725,0.016130733,1,1
2,38,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
2,28,1,0,0.0,0.0,0.0,0.263157895,0.267845003,0.002108593,1,1
1,34,1,0,0.1,0.0,0.0,0.210526316,0.281441196,0.0,1,1
1,25,1,0,0.0,1.0,0.058823529,0.552631579,0.281441196,0.0,1,1
1,26,1,1,0.0,0.0,0.0,0.105263158,0.281441196,0.0,0,1
1,25,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
7,49,0,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
2,49,1,0,0.0,0.0,0.0,0.105263158,0.280761387,0.00010543,0,0
5,29,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,37,1,0,0.0,0.0,0.0,0.157894737,-1.0,0.058197153,0,0
1,24,1,0,0.0,0.0,0.235294118,0.210526316,0.280761387,0.00010543,1,1
7,65,0,1,0.0,0.0,0.0,0.026315789,0.280761387,0.000210859,1,0
2,37,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,0
1,39,1,0,0.0,0.0,0.0,0.157894737,0.280761387,0.00010543,1,1
1,29,0,0,0.0,0.076923077,0.0,0.289473684,0.280761387,0.00010543,1,1
1,24,1,1,0.0,0.0,0.0,0.210526316,0.281441196,0.0,1,0
4,38,1,1,0.0,0.0,0.0,0.078947368,0.281441196,0.00010543,0,0
1,36,1,0,0.0,0.0,0.0,0.289473684,0.280761387,0.00010543,1,1
1,25,1,0,0.0,0.0,0.0,0.052631579,0.263086336,0.0028466,0,1
7,46,1,1,0.0,0.0,0.0,0.131578947,0.218218899,0.009804955,0,0
1,35,1,0,0.0,0.0,0.058823529,0.026315789,0.280761387,0.122192936,0,1
1,25,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.0,0,1
5,33,0,0,0.0,0.0,0.0,0.026315789,0.2746431,0.001054296,1,0
2,38,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,20,0,1,0.0,0.0,0.0,0.026315789,0.248130523,0.005271481,1,0
1,31,0,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,47,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,44,0,1,0.0,0.0,0.0,0.026315789,0.279401768,0.000316289,1,0
1,29,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,33,1,1,0.0,0.0,0.0,0.078947368,0.268524813,0.002003163,1,1
1,31,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.046810754,0,0
1,69,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
2,37,1,0,0.0,0.0,0.0,0.210526316,0.281441196,0.0,0,1
1,31,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,24,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,27,1,0,0.0,0.0,0.0,0.263157895,0.280761387,0.00010543,1,0
1,27,1,0,0.0,0.0,0.0,0.131578947,0.281441196,0.001265156,0,1
1,24,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,31,1,0,0.0,0.0,0.058823529,0.289473684,0.281441196,0.0,1,1
2,27,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
2,30,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.196837111,0,0
1,22,0,1,0.0,0.076923077,0.058823529,0.052631579,-1.0,0.071797575,1,0
2,49,1,0,0.0,0.0,0.0,0.0,0.278721958,0.000421719,1,0
1,66,1,0,0.0,0.0,0.0,0.131578947,0.25424881,0.004217185,0,1
1,33,1,0,0.0,0.0,0.0,0.184210526,0.281441196,0.00010543,1,1
1,43,1,1,0.0,0.0,0.0,0.342105263,0.281441196,0.00010543,1,1
1,30,1,0,0.0,0.0,0.0,0.236842105,0.280761387,0.0,1,1
1,30,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,26,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,23,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,25,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
1,33,0,0,0.0,0.0,0.0,0.157894737,0.23589395,0.006852926,0,1
1,24,1,0,0.0,0.0,0.0,0.157894737,0.281441196,0.00010543,1,1
1,25,1,0,0.0,0.0,0.058823529,0.131578947,0.280761387,0.00010543,1,1
1,36,1,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0,0
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,31,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
2,39,1,1,0.0,0.0,0.0,0.026315789,0.271244052,0.001581444,1,0
1,21,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,24,0,0,0.0,0.0,0.0,0.0,0.279401768,0.000316289,1,0
1,23,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,28,1,0,0.0,0.0,0.0,0.026315789,-1.0,0.230152873,1,0
7,55,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
7,61,1,0,0.0,0.0,0.0,0.131578947,0.272603671,0.001370585,1,0
5,39,0,1,0.0,0.0,0.0,0.0,0.279401768,0.000316289,0,1
1,26,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,32,0,0,0.0,0.0,0.0,0.052631579,0.252209381,0.004638904,1,0
1,25,0,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,22,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,33,0,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,1
1,23,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,21,1,1,0.0,0.076923077,0.058823529,0.026315789,0.280761387,0.00010543,0,0
1,26,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,42,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,33,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,0,0
1,27,1,0,0.0,0.0,0.0,0.131578947,0.281441196,0.0,0,1
1,43,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,25,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
1,39,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,19,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,53,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,30,1,0,0.0,0.0,0.0,0.263157895,0.343983685,0.020875066,1,0
1,41,1,0,0.0,0.0,0.058823529,0.184210526,0.281441196,0.00010543,0,1
1,20,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
2,50,0,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,24,1,0,0.0,0.0,0.058823529,0.157894737,0.281441196,0.0,1,1
1,35,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,26,1,0,0.0,0.076923077,0.0,0.078947368,0.280761387,0.00010543,0,1
2,56,1,1,0.0,0.0,0.0,0.236842105,0.265125765,0.002530311,0,1
1,32,1,0,0.0,0.076923077,0.117647059,0.289473684,0.828687967,0.018977333,1,1
1,33,0,1,0.0,0.0,0.0,0.078947368,0.280081577,0.000210859,1,1
2,45,1,1,0.0,0.0,0.0,0.026315789,0.27396329,0.001265156,0,0
1,39,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,22,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,1
1,28,1,1,0.0,0.0,0.0,0.184210526,0.280761387,0.00010543,1,1
1,28,0,0,0.0,0.0,0.058823529,0.105263158,0.281441196,0.0,1,0
1,34,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
1,24,1,0,0.05,0.0,0.058823529,0.236842105,0.276682529,0.000738007,0,1
1,32,1,0,0.0,0.0,0.0,0.421052632,0.280761387,0.00010543,1,1
1,25,1,0,0.0,0.0,0.0,0.052631579,0.265805574,0.002424881,1,0
1,24,1,0,0.0,0.384615385,0.058823529,0.394736842,0.280761387,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.000421719,0,1
2,36,0,1,0.0,0.0,0.0,0.078947368,0.280081577,0.000210859,1,1
1,25,1,0,0.05,0.461538462,0.058823529,0.368421053,0.280761387,0.00010543,1,1
1,22,1,0,0.05,0.076923077,0.0,0.157894737,0.280761387,0.00010543,1,1
1,33,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,1
1,29,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,53,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
5,36,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,32,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,21,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,47,1,0,0.0,0.0,0.0,0.394736842,0.240652617,0.006325778,1,0
1,21,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,0,1
2,52,0,0,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,1,0
1,27,1,0,0.0,0.0,0.0,0.157894737,0.281441196,0.0,1,1
1,37,1,1,0.0,0.0,0.0,0.052631579,0.613868117,0.012335266,0,1
1,25,0,1,0.0,0.0,0.0,0.026315789,0.280081577,0.000210859,0,1
1,20,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,1,1
1,57,1,1,0.0,0.0,0.0,0.0,0.279401768,0.000316289,0,0
1,52,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,30,1,0,0.0,0.0,0.0,0.052631579,-1.0,0.0,1,1
3,38,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,27,0,0,0.0,0.076923077,0.0,0.026315789,0.280761387,0.00010543,1,0
1,39,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
7,61,0,1,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,0,0
7,34,0,0,0.0,0.0,0.0,0.026315789,0.267165194,0.012335266,0,0
1,50,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,38,1,1,0.0,0.0,0.0,0.289473684,0.099252209,0.02825514,1,1
7,42,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
1,28,0,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
2,30,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,0,1
1,28,1,1,0.0,0.0,0.0,0.0,0.281441196,0.00010543,1,0
1,21,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,26,0,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,27,1,0,0.0,0.0,0.0,0.0,0.281441196,0.00010543,0,0
1,27,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,23,1,0,0.0,0.076923077,0.058823529,0.210526316,0.281441196,0.0,1,1
1,35,0,0,0.0,0.0,0.0,0.315789474,0.280081577,0.000210859,1,1
1,21,1,0,0.0,0.0,0.058823529,0.0,0.281441196,0.00010543,1,1
1,20,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,37,1,0,0.0,0.0,0.0,0.026315789,-1.0,0.107432789,1,1
1,42,1,1,0.0,0.0,0.0,0.210526316,0.280761387,0.00010543,1,0
1,27,0,1,0.0,0.0,0.0,0.0,0.281441196,0.0,1,0
7,55,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.0,1,0
1,23,1,1,0.0,0.0,0.0,0.052631579,0.267845003,0.002214022,1,0
1,52,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,0,0
1,34,0,1,0.0,0.0,0.0,0.131578947,0.266485384,0.002319452,1,1
1,22,1,1,0.0,0.0,0.058823529,0.026315789,0.280761387,0.000421719,1,0
1,27,0,0,0.0,0.0,0.0,0.315789474,0.239972808,0.006431207,0,1
1,54,1,0,0.0,0.0,0.0,0.552631579,0.280761387,0.00010543,1,0
1,63,1,1,0.0,0.0,0.0,0.026315789,0.27532291,0.000948867,0,0
1,45,1,1,0.0,0.0,0.0,0.026315789,0.281441196,0.00010543,1,1
1,24,1,0,0.0,0.0,0.0,0.052631579,0.281441196,0.0,0,1
1,36,1,0,0.15,0.0,0.0,0.421052632,0.276002719,0.000843437,1,1
7,45,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,62,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,42,0,0,0.15,0.0,0.0,0.447368421,0.276002719,0.000843437,1,1
1,27,1,0,0.05,0.076923077,0.117647059,0.394736842,0.280761387,0.00010543,1,1
5,31,1,1,0.0,0.0,0.0,0.052631579,0.281441196,0.00010543,0,1
1,23,1,1,0.0,0.076923077,0.0,0.052631579,0.280761387,0.00010543,1,1
1,47,1,0,0.0,0.0,0.0,0.526315789,0.280761387,0.00010543,1,0
1,25,1,1,0.0,0.0,0.0,0.0,0.280761387,0.000210859,1,0
1,59,0,1,0.0,0.0,0.0,0.026315789,0.267165194,0.002214022,1,0
1,23,1,1,0.0,0.0,0.058823529,0.078947368,0.29367777,0.000421719,1,1
1,39,1,1,0.0,0.0,0.0,0.052631579,0.280081577,0.000210859,1,1
2,29,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,0
1,24,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,55,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,61,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,33,0,1,0.0,0.0,0.0,0.026315789,0.278042148,0.000527148,0,1
2,55,1,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,25,1,1,0.0,0.0,0.0,0.105263158,0.281441196,0.0,1,1
1,49,1,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,36,1,0,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
2,46,1,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
2,36,0,0,0.0,0.0,0.0,0.0,0.281441196,0.0,0,0
1,34,1,1,0.0,0.0,0.0,0.210526316,0.210740993,0.010964681,1,0
1,30,1,1,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,1
1,37,0,0,0.0,0.0,0.0,0.078947368,0.280761387,0.00010543,1,0
2,39,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,1,0
1,25,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,1
1,21,1,0,0.0,0.0,0.058823529,0.0,0.280761387,0.00010543,0,1
1,35,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
7,56,1,1,0.0,0.0,0.0,0.105263158,0.281441196,0.0,1,0
1,21,0,1,0.0,0.0,0.0,0.0,0.280761387,0.00010543,0,0
1,20,1,0,0.0,0.0,0.0,0.0,0.280761387,0.00010543,1,1
1,37,1,1,0.0,0.0,0.0,0.052631579,0.280761387,0.00010543,1,0
1,27,1,1,0.0,0.0,0.0,0.026315789,0.625424881,0.043120717,1,0
1,23,1,0,0.0,0.0,0.176470588,0.052631579,0.281441196,0.0,1,1
1,28,1,0,0.0,0.0,0.0,0.131578947,0.280761387,0.00010543,1,0
1,49,1,0,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,0
1,18,1,0,0.15,0.0,0.0,0.052631579,0.223657376,0.005376911,1,1
1,32,0,1,0.0,0.0,0.0,0.052631579,-1.0,0.018028466,0,0
1,21,1,1,0.0,0.0,0.0,0.026315789,0.280761387,0.00010543,0,1
1,22,1,1,0.0,0.0,0.0,0.0,0.280081577,0.000210859,1,0
1,26,1,0,0.0,0.076923077,0.0,0.263157895,0.280761387,0.00010543,1,1
1,62,1,0,0.0,0.0,0.0,0.105263158,-1.0,0.039114391,1,0
